bin_center_ns,count
1.7409999999999999,3145.0
1.7429999999999999,3188.0
1.7449999999999999,3070.0
1.7469999999999999,3100.0
1.7489999999999999,3131.0
1.751,2990.0
1.753,3039.0
1.755,3000.0
1.757,3105.0
1.759,3118.0
1.761,3160.0
1.763,3024.0
1.765,3093.0
1.767,3033.0
1.769,3091.0
1.771,3076.0
1.773,3013.0
1.775,3062.0
1.777,3135.0
1.779,3073.0
1.781,3065.0
1.783,3130.0
1.785,3073.0
1.787,3088.0
1.789,3097.0
1.791,3027.0
1.793,3070.0
1.795,3111.0
1.797,3032.0
1.799,2999.0
1.801,3034.0
1.803,2956.0
1.805,3028.0
1.807,3103.0
1.809,2984.0
1.811,3009.0
1.813,2987.0
1.815,3117.0
1.817,2984.0
1.819,2995.0
1.821,3100.0
1.823,2909.0
1.825,3044.0
1.827,3075.0
1.829,2995.0
1.831,2915.0
1.833,3058.0
1.835,3082.0
1.837,2915.0
1.839,3011.0
1.841,2971.0
1.843,3020.0
1.845,3015.0
1.847,2940.0
1.849,2994.0
1.851,3043.0
1.853,2925.0
1.855,3090.0
1.857,2906.0
1.859,2988.0
1.861,2970.0
1.863,2909.0
1.865,3037.0
1.867,2978.0
1.869,2902.0
1.871,3002.0
1.873,2954.0
1.875,2935.0
1.877,3065.0
1.879,2922.0
1.881,2799.0
1.883,2988.0
1.885,2931.0
1.887,2954.0
1.889,2857.0
1.891,2965.0
1.893,2983.0
1.895,2893.0
1.897,2893.0
1.899,2946.0
1.901,2869.0
1.903,3074.0
1.905,2815.0
1.907,2877.0
1.909,2920.0
1.911,2920.0
1.913,2893.0
1.915,2908.0
1.917,2893.0
1.919,2899.0
1.9209999999999998,2895.0
1.9229999999999998,2771.0
1.9249999999999998,2966.0
1.9269999999999998,2810.0
1.9289999999999998,2892.0
1.9309999999999998,2818.0
1.9329999999999998,2801.0
1.9349999999999998,2934.0
1.9369999999999998,2948.0
1.9389999999999998,2948.0
1.9409999999999998,2919.0
1.9429999999999998,2835.0
1.9449999999999998,2949.0
1.9469999999999998,2907.0
1.9489999999999998,2833.0
1.9509999999999998,2836.0
1.9529999999999998,2925.0
1.9549999999999998,2914.0
1.9569999999999999,2784.0
1.9589999999999999,2814.0
1.9609999999999999,2782.0
1.9629999999999999,2815.0
1.9649999999999999,2846.0
1.9669999999999999,2833.0
1.9689999999999999,2778.0
1.9709999999999999,2933.0
1.9729999999999999,2815.0
1.9749999999999999,2913.0
1.9769999999999999,2755.0
1.9789999999999999,2817.0
1.9809999999999999,2789.0
1.9829999999999999,2831.0
1.9849999999999999,2830.0
1.9869999999999999,2754.0
1.9889999999999999,2813.0
1.9909999999999999,2766.0
1.9929999999999999,2823.0
1.9949999999999999,2752.0
1.9969999999999999,2794.0
1.9989999999999999,2820.0
